ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Age,Customer_Tenure_Years,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Average_Spending_per_Purchase,Digital_Engagement,Deal_Dependency,Education_2N Cycle,Education_Basic,Education_Graduation,Education_Master,Education_Phd,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Yolo,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wine,Customer_Activity_Level_Highly Active,Customer_Activity_Level_Inactive,Customer_Activity_Level_Moderately Active
3766,1959,33051.0,0,0,2012-08-16,15,100,71,243,108.0,81,126.5,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,66,1.87,0,1,729.5,18,0,40.52777777777778,18,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1399,1958,72905.0,0,0,2014-01-21,52,407,81,445,120.5,81,126.5,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,67,0.44,0,1,1261.0,19,1,66.36842105263158,4,0.05263157894736842,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1570,1951,69702.0,0,1,2013-02-19,8,664,9,240,50.0,19,57.0,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,74,1.36,1,2,1039.0,24,0,43.291666666666664,11,0.08333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3426,1975,70300.0,1,0,2013-07-15,89,1045,61,338,60.0,46,46.0,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,50,0.96,1,2,1596.0,23,0,69.3913043478261,13,0.13043478260869565,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3074,1984,70643.0,0,0,2012-10-15,66,1218,81,304,23.0,81,33.0,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,41,1.7,0,1,1740.0,17,0,102.3529411764706,11,0.058823529411764705,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8341,1969,30396.0,1,0,2014-04-30,22,15,0,6,0.0,1,12.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,56,0.16,1,2,34.0,4,1,8.5,8,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5180,1968,50616.0,0,1,2014-04-18,56,128,0,16,0.0,1,4.0,2,4,0,4,7,0,0,0,0,0,0,3,11,0,57,57,0.2,1,2,149.0,8,0,18.625,11,0.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6461,1969,62772.0,0,1,2013-05-19,74,581,49,157,43.0,8,108.0,1,5,6,11,2,0,1,0,0,0,0,3,11,0,56,56,1.11,1,2,946.0,22,1,43.0,7,0.045454545454545456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7679,1985,30298.0,0,0,2014-05-19,48,6,3,12,6.0,1,0.0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,40,40,0.11,0,1,28.0,5,0,5.6,4,0.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10702,1984,52413.0,1,0,2012-11-03,67,185,8,133,56.0,56,12.0,2,7,1,7,7,0,0,0,0,0,0,3,11,0,41,41,1.65,1,2,450.0,15,0,30.0,14,0.13333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7505,1957,44155.0,1,1,2014-01-19,24,22,1,9,0.0,0,14.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,68,68,0.44,2,3,46.0,4,0,11.5,5,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5113,1971,86979.0,0,0,2013-11-07,67,584,81,556,65.0,81,35.0,1,5,5,5,2,1,0,0,0,0,0,3,11,1,54,54,0.64,0,1,1402.0,15,1,93.46666666666667,7,0.06666666666666667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10858,1975,76532.0,1,1,2013-09-09,38,355,30,177,90.0,81,30.0,4,9,5,7,5,0,0,0,0,0,0,3,11,0,50,50,0.8,2,3,763.0,21,0,36.333333333333336,14,0.19047619047619047,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2961,1982,42081.0,1,0,2013-02-26,86,175,10,110,54.0,6,27.0,2,6,3,4,6,1,0,0,0,0,0,3,11,0,43,43,1.34,1,2,382.0,13,1,29.384615384615383,12,0.15384615384615385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2747,1988,67546.0,0,0,2012-08-31,90,864,81,556,120.5,38,126.5,1,4,10,5,3,0,0,0,0,0,0,3,11,0,37,37,1.83,0,1,1786.0,19,0,94.0,7,0.05263157894736842,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3010,1989,88420.0,0,0,2014-05-02,87,957,81,556,99.0,81,126.5,1,4,7,8,1,1,0,1,1,0,0,3,11,0,36,36,0.16,0,1,1900.5,19,3,100.02631578947368,5,0.05263157894736842,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5790,1985,31158.0,1,0,2013-01-27,62,25,6,16,20.0,0,5.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,40,1.42,1,2,72.0,5,0,14.4,10,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6892,1968,61671.0,0,1,2014-06-03,23,641,7,56,0.0,0,28.0,8,10,4,6,8,0,1,0,1,0,0,3,11,0,57,57,0.07,1,2,732.0,20,2,36.6,18,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1743,1974,69719.0,0,0,2014-05-26,99,273,81,208,120.5,14,43.0,1,2,3,5,1,0,0,0,0,0,0,3,11,0,51,51,0.09,0,1,739.5,10,0,73.95,3,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3578,1949,49160.0,0,1,2013-10-20,29,122,21,43,25.0,10,15.0,2,3,1,6,6,0,0,0,0,0,0,3,11,0,76,76,0.69,1,2,236.0,10,0,23.6,9,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8462,1978,24882.0,1,0,2012-09-09,52,1,4,10,29.0,0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,47,1.8,1,2,80.0,4,1,20.0,7,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5558,1954,90933.0,0,0,2014-03-31,90,1020,31,430,62.0,63,79.0,1,4,6,4,1,0,0,1,0,0,0,3,11,0,71,71,0.25,0,1,1685.0,14,1,120.35714285714286,5,0.07142857142857142,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4619,1945,113734.0,0,0,2014-05-28,9,6,2,3,1.0,81,3.0,0,27,0,0,1,0,0,0,0,0,0,3,11,0,80,80,0.09,0,1,96.0,27,0,3.5555555555555554,28,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8780,1950,59292.0,0,1,2013-06-13,71,378,14,68,19.0,14,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,75,75,1.04,1,2,507.0,16,0,31.6875,6,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10789,1964,45759.0,1,1,2013-02-23,13,42,1,18,3.0,0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,61,1.34,2,3,68.0,5,0,13.6,9,0.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10779,1983,22148.0,0,0,2014-04-13,16,15,5,14,0.0,4,11.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,42,0.21,0,1,49.0,4,0,12.25,8,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5896,1987,73395.0,0,0,2014-03-18,94,272,7,80,20.0,7,11.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,38,38,0.28,0,1,397.0,14,0,28.357142857142858,6,0.07142857142857142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2337,1971,29819.0,1,0,2013-10-24,77,9,1,24,2.0,1,2.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,54,54,0.68,1,2,39.0,6,0,6.5,9,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10951,1968,45688.0,0,1,2014-01-25,20,279,0,18,0.0,0,9.0,2,3,1,8,4,0,1,0,0,0,0,3,11,0,57,57,0.42,1,2,306.0,12,1,25.5,7,0.16666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
544,1954,62820.0,0,0,2013-05-11,51,398,61,265,120.5,61,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,71,71,1.13,0,1,958.5,13,0,73.73076923076923,4,0.07692307692307693,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17,1971,60491.0,0,1,2013-09-06,81,637,47,237,12.0,19,76.0,4,6,11,7,5,0,0,0,0,0,0,3,11,0,54,54,0.81,1,2,1028.0,24,0,42.833333333333336,11,0.16666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10680,1986,33235.0,1,0,2014-02-05,71,45,0,16,2.0,1,6.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,39,39,0.39,1,2,70.0,6,0,11.666666666666666,10,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3265,1959,35701.0,0,0,2013-03-19,36,21,1,9,7.0,3,5.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,66,66,1.28,0,1,46.0,4,0,11.5,7,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5623,1980,31535.0,1,0,2013-09-26,95,15,4,13,0.0,0,19.0,1,1,1,2,7,1,0,0,0,0,0,3,11,0,45,45,0.76,1,2,51.0,4,1,12.75,8,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5832,1960,92556.0,0,0,2014-04-20,32,493,81,352,120.5,23,28.0,0,3,5,13,0,0,0,0,0,0,0,3,11,0,65,65,0.19,0,1,1097.5,21,0,52.26190476190476,3,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5544,1970,67384.0,0,1,2012-11-10,32,957,40,175,120.5,53,107.0,2,7,8,5,5,0,1,0,0,0,0,3,11,0,55,55,1.63,1,2,1452.5,20,1,72.625,12,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6417,1971,80573.0,0,0,2012-10-14,85,829,81,430,60.0,81,15.0,1,4,6,13,2,0,0,0,0,0,0,3,11,0,54,54,1.71,0,1,1496.0,23,0,65.04347826086956,6,0.043478260869565216,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5831,1967,77870.0,0,1,2012-08-22,93,1017,50,500,65.0,50,126.5,3,5,5,5,8,0,1,0,1,0,0,3,11,1,58,58,1.85,1,2,1808.5,15,2,120.56666666666666,13,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7101,1963,52278.0,0,1,2013-01-25,24,953,0,71,0.0,0,126.5,6,10,5,10,8,0,0,0,0,0,0,3,11,0,62,62,1.42,1,2,1150.5,25,0,46.02,18,0.24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
10176,1968,57107.0,0,1,2012-08-24,44,159,0,120,0.0,0,126.5,7,4,4,8,8,0,1,0,0,1,0,3,11,1,57,57,1.85,1,2,405.5,16,2,25.34375,12,0.4375,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2326,1990,18929.0,0,0,2013-02-16,15,32,0,8,23.0,4,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,35,35,1.36,0,1,85.0,5,0,17.0,7,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4385,1981,36038.0,1,0,2013-05-31,82,23,0,15,0.0,2,7.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,44,44,1.08,1,2,47.0,6,0,7.833333333333333,9,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2929,1976,20180.0,0,0,2013-02-20,27,18,42,24,15.0,20,18.0,1,2,1,4,7,0,0,0,0,0,0,3,11,0,49,49,1.35,0,1,137.0,7,0,19.571428571428573,9,0.14285714285714285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10686,1965,34230.0,1,1,2012-12-26,72,15,0,4,0.0,0,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,60,60,1.51,2,3,21.0,3,0,7.0,8,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2546,1977,31878.0,0,1,2014-06-22,7,23,4,5,10.0,5,23.0,1,1,0,4,3,0,0,0,0,0,0,3,11,0,48,48,0.02,1,2,70.0,5,0,14.0,4,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3283,1972,70932.0,0,1,2014-01-19,57,200,81,100,46.0,81,126.5,2,6,2,12,3,0,0,0,0,0,0,3,11,0,53,53,0.44,1,2,634.5,20,0,31.725,9,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3138,1956,91249.0,0,0,2012-10-20,84,1224,27,119,71.0,81,27.0,0,7,9,6,4,0,1,1,1,1,0,3,11,1,69,69,1.69,0,1,1549.0,22,4,70.4090909090909,11,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4994,1943,77598.0,0,0,2013-10-01,53,1193,33,281,120.5,66,33.0,1,7,5,13,3,0,0,1,0,0,0,3,11,0,82,82,0.74,0,1,1726.5,25,1,69.06,10,0.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7966,1959,80982.0,1,1,2013-01-08,48,505,81,401,104.0,22,22.0,3,11,5,11,5,0,0,0,0,0,1,3,11,0,66,66,1.47,2,3,1135.0,27,0,42.03703703703704,16,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3112,1977,22701.0,1,0,2013-09-05,2,2,4,9,0.0,4,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,48,48,0.81,1,2,24.0,4,0,6.0,6,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10872,1969,55212.0,0,1,2012-11-23,65,1103,0,45,0.0,0,34.0,3,4,2,11,8,0,1,0,0,1,0,3,11,0,56,56,1.6,1,2,1182.0,17,2,69.52941176470588,12,0.17647058823529413,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2181,1970,70617.0,0,0,2013-06-23,45,353,61,556,40.0,46,27.0,1,3,3,7,2,0,0,0,0,0,0,3,11,0,55,55,1.02,0,1,1083.0,13,0,83.3076923076923,5,0.07692307692307693,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1867,1957,64849.0,0,0,2012-11-13,42,652,48,350,94.0,81,108.0,1,9,3,6,5,0,0,0,0,0,0,3,11,1,68,68,1.62,0,1,1333.0,18,0,74.05555555555556,14,0.05555555555555555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1518,1965,62694.0,1,1,2013-06-17,29,379,6,157,25.0,81,91.0,5,9,3,7,7,0,0,0,0,0,0,3,11,0,60,60,1.03,2,3,739.0,19,0,38.89473684210526,16,0.2631578947368421,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5734,1974,61917.0,1,1,2013-11-20,83,46,4,36,2.0,2,1.0,1,2,0,4,5,0,0,0,0,0,0,3,11,0,51,51,0.61,2,3,91.0,6,0,15.166666666666666,7,0.16666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2878,1947,67472.0,0,1,2013-09-28,93,162,31,127,8.0,17,69.0,2,4,2,7,3,0,0,0,0,0,0,3,11,0,78,78,0.75,1,2,414.0,13,0,31.846153846153847,7,0.15384615384615385,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1458,1982,21059.0,1,0,2014-01-07,40,8,3,19,3.0,3,8.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,43,0.47,1,2,44.0,6,0,7.333333333333333,9,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7007,1968,29543.0,2,0,2014-04-01,47,17,3,18,3.0,4,18.0,2,3,1,2,7,0,0,0,0,0,0,3,11,0,57,57,0.24,2,3,63.0,6,0,10.5,10,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6200,1951,75903.0,0,1,2013-04-08,50,340,81,185,120.5,38,100.0,2,6,6,9,3,0,0,0,0,0,0,3,11,0,74,74,1.22,1,2,864.5,21,0,41.166666666666664,9,0.09523809523809523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1403,1975,34984.0,1,1,2012-09-06,40,8,4,15,3.0,5,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,50,1.81,2,3,38.0,4,0,9.5,8,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4827,1956,54998.0,0,1,2013-03-10,3,154,22,202,39.0,30,8.0,5,4,2,9,4,0,0,0,0,0,0,3,11,1,69,69,1.3,1,2,455.0,15,0,30.333333333333332,8,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6250,1949,54356.0,0,1,2012-11-19,62,710,15,30,20.0,0,0.0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,76,76,1.61,1,2,775.0,21,0,36.904761904761905,19,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9291,1959,34242.0,0,1,2014-03-23,25,8,2,4,0.0,0,1.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,66,66,0.27,1,2,15.0,3,0,5.0,5,0.3333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2478,1973,25410.0,1,0,2013-08-31,48,2,2,4,13.0,13,4.0,1,1,0,4,4,0,0,0,0,0,0,3,11,0,52,52,0.83,1,2,38.0,5,0,7.6,5,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1139,1984,73356.0,0,0,2014-02-06,56,1050,14,322,0.0,14,112.0,1,5,11,5,2,1,0,1,1,0,0,3,11,1,41,41,0.39,0,1,1512.0,21,3,72.0,7,0.047619047619047616,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5138,1950,28320.0,0,1,2013-01-14,68,19,1,14,3.0,2,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,75,75,1.45,1,2,43.0,4,0,10.75,9,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5393,1977,23763.0,1,0,2012-08-07,64,22,0,6,6.0,2,6.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,48,48,1.89,1,2,42.0,4,0,10.5,8,0.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10413,1984,72570.0,0,0,2014-04-25,67,274,81,216,120.5,81,126.5,1,4,6,12,1,0,0,0,0,0,0,3,11,0,41,41,0.18,0,1,899.0,22,0,40.86363636363637,5,0.045454545454545456,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5015,1976,34529.0,1,0,2012-09-14,94,68,6,38,3.0,6,41.0,2,2,2,3,7,0,0,0,0,0,0,3,11,0,49,49,1.79,1,2,162.0,7,0,23.142857142857142,9,0.2857142857142857,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10868,1951,70792.0,0,0,2013-02-06,82,344,45,556,104.0,11,114.0,2,3,4,10,3,0,0,0,0,0,0,3,11,0,74,74,1.39,0,1,1174.0,17,0,69.05882352941177,6,0.11764705882352941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
10676,1982,63211.0,0,0,2012-11-02,3,145,81,459,120.5,26,126.5,2,3,8,7,2,0,0,0,0,0,0,3,11,1,43,43,1.65,0,1,958.0,18,0,53.22222222222222,5,0.1111111111111111,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2495,1974,83891.0,0,1,2014-06-20,24,217,38,350,111.0,81,15.0,1,4,7,10,1,0,0,0,0,0,0,3,11,0,51,51,0.02,1,2,812.0,21,0,38.666666666666664,5,0.047619047619047616,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7842,1968,36065.0,1,1,2013-03-31,54,18,7,34,10.0,2,3.0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,57,57,1.25,2,3,74.0,6,0,12.333333333333334,11,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9955,1954,39898.0,0,1,2013-02-12,20,69,8,26,12.0,7,12.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,71,1.37,1,2,134.0,7,0,19.142857142857142,10,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6663,1940,51141.0,0,0,2013-07-08,96,144,0,7,0.0,0,6.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,85,85,0.97,0,1,157.0,8,0,19.625,8,0.125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2162,1976,56939.0,0,1,2013-09-18,19,256,34,103,90.0,29,49.0,2,3,3,10,3,0,0,0,0,0,0,3,11,0,49,49,0.78,1,2,561.0,16,0,35.0625,6,0.125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3434,1951,80872.0,0,0,2014-05-12,60,483,72,556,94.0,12,108.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,74,74,0.13,0,1,1325.0,18,0,73.61111111111111,5,0.05555555555555555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7919,1976,72335.0,0,0,2012-08-13,2,1224,81,556,28.0,21,0.0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,49,49,1.88,0,1,1910.0,22,0,86.81818181818181,18,0.045454545454545456,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
5626,1964,61798.0,0,0,2013-11-23,13,338,4,89,11.0,8,13.0,1,4,2,9,4,0,0,0,0,0,0,3,11,0,61,61,0.6,0,1,463.0,15,0,30.866666666666667,8,0.06666666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6428,1950,76842.0,0,0,2014-05-03,37,605,10,345,84.0,54,32.0,1,1,8,7,0,0,0,0,0,0,0,3,11,0,75,75,0.16,0,1,1130.0,16,0,70.625,1,0.0625,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
8514,1976,29478.0,1,0,2014-01-17,59,8,0,7,3.0,1,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,49,49,0.45,1,2,20.0,4,0,5.0,7,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10448,1956,46998.0,0,1,2012-10-22,55,172,41,86,45.0,6,27.0,5,5,3,5,7,1,0,0,0,0,0,3,11,0,69,69,1.68,1,2,377.0,13,1,29.0,12,0.38461538461538464,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2109,1990,96843.0,0,0,2013-04-23,60,448,71,556,40.0,17,17.0,1,6,11,10,2,0,0,1,0,0,0,3,11,1,35,35,1.18,0,1,1149.0,27,1,42.55555555555556,8,0.037037037037037035,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7530,1950,56551.0,1,1,2014-05-07,48,67,4,32,17.0,2,16.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0,75,75,0.15,2,3,138.0,7,0,19.714285714285715,6,0.42857142857142855,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
8925,1965,70053.0,0,1,2013-07-03,38,512,53,98,81.0,81,89.0,3,8,5,10,5,0,0,0,0,0,0,3,11,0,60,60,0.99,1,2,914.0,23,0,39.73913043478261,13,0.13043478260869565,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3009,1962,71670.0,0,0,2013-07-09,8,1224,16,128,0.0,0,126.5,1,5,3,6,6,0,1,1,0,1,0,3,11,1,63,63,0.97,0,1,1494.5,14,3,106.75,11,0.07142857142857142,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
6355,1978,44359.0,1,1,2014-06-17,19,20,0,14,7.0,3,1.0,3,2,0,4,3,0,0,0,0,0,0,3,11,0,47,47,0.03,2,3,45.0,6,0,7.5,5,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
