Customer_Age,Income,Total_Children,Family_Size,Total_Spending,Average_Spending_per_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Campaign_Acceptance,Response,Digital_Engagement,NumWebVisitsMonth,Recency,Customer_Tenure_Years,Deal_Dependency,NumDealsPurchases
45,36802.0,1,2,20.0,5.0,16,1,2,0.0,0,1.0,4,1,0,3,0,0,6,5,23,0.04,0.25,1
43,71853.0,0,1,1085.5,67.84375,358,81,413,120.5,81,32.0,16,2,8,6,0,0,3,1,29,1.14,0.0625,1
64,28249.0,0,1,43.0,8.6,1,9,7,2.0,14,10.0,5,2,0,3,0,0,8,6,80,0.04,0.2,1
50,47808.0,1,2,224.0,28.0,123,1,26,2.0,0,72.0,8,3,2,3,1,0,10,7,30,0.69,0.25,2
51,25509.0,1,2,101.0,16.833333333333332,40,3,30,10.0,7,11.0,6,3,0,3,0,1,12,9,15,1.78,0.5,3
79,51012.0,0,1,209.0,23.22222222222222,102,9,63,2.0,9,24.0,9,4,1,4,0,0,10,6,86,1.2,0.1111111111111111,1
40,70596.0,0,1,968.0,48.4,347,44,534,17.0,0,26.0,20,3,5,12,0,0,5,2,68,1.73,0.05,1
73,85431.0,0,1,1117.5,69.84375,376,53,462,120.5,53,53.0,16,2,7,7,0,0,2,0,54,1.06,0.0625,1
58,42664.0,1,2,24.0,6.0,21,0,3,0.0,0,0.0,4,1,0,3,0,0,7,6,44,0.28,0.25,1
70,42586.0,2,3,252.0,22.90909090909091,194,2,56,0.0,0,0.0,11,4,1,6,0,1,12,8,7,1.66,0.45454545454545453,5
40,29760.0,1,2,165.0,20.625,64,4,68,7.0,5,17.0,8,3,1,4,0,0,11,8,87,1.83,0.5,4
48,28973.0,0,1,269.0,24.454545454545453,206,0,46,3.0,2,12.0,11,5,1,5,0,0,13,8,59,1.71,0.18181818181818182,2
52,39435.0,1,2,102.0,17.0,71,0,18,0.0,0,13.0,6,3,1,2,0,0,10,7,16,0.9,0.16666666666666666,1
41,65370.0,0,1,435.5,24.194444444444443,71,22,112,120.5,81,29.0,18,2,3,13,0,0,3,1,1,0.91,0.05555555555555555,1
46,20194.0,1,2,47.0,9.4,0,4,7,11.0,10,15.0,5,2,0,3,0,0,8,6,64,1.53,0.4,2
49,42473.0,2,3,144.0,20.571428571428573,93,1,21,0.0,4,25.0,7,2,1,4,0,0,7,5,72,0.36,0.42857142857142855,3
57,64590.0,0,1,1281.0,55.69565217391305,920,81,168,36.0,46,30.0,23,9,4,10,0,0,15,6,98,1.71,0.043478260869565216,1
66,71232.0,1,2,917.0,39.869565217391305,653,17,170,34.0,26,17.0,23,11,2,10,0,0,18,7,91,0.58,0.08695652173913043,2
54,34600.0,2,3,318.0,26.5,199,33,60,8.0,3,15.0,12,5,2,5,0,1,13,8,8,1.49,0.4166666666666667,5
58,46904.0,2,3,253.0,25.3,153,4,56,0.0,9,31.0,10,5,1,4,0,0,13,8,20,1.65,0.4,4
52,49094.0,1,2,502.0,33.46666666666667,376,0,38,11.0,8,69.0,15,6,3,6,0,0,12,6,6,1.77,0.3333333333333333,5
42,36075.0,1,2,119.0,19.833333333333332,46,0,30,12.0,1,30.0,6,2,0,4,0,0,8,6,54,0.55,0.16666666666666666,1
46,60839.0,2,3,1077.0,67.3125,600,21,128,120.5,81,126.5,16,2,2,12,0,0,10,8,72,1.83,0.8125,13
46,77298.0,1,2,935.0,40.65217391304348,425,81,292,23.0,35,79.0,23,6,6,11,0,0,9,3,46,0.65,0.043478260869565216,1
75,34026.0,2,3,76.0,12.666666666666666,18,6,15,12.0,8,17.0,6,2,1,3,0,0,7,5,11,0.9,0.5,3
62,48918.0,2,3,62.0,12.4,52,0,9,0.0,0,1.0,5,1,0,4,0,0,5,4,21,0.21,0.4,2
63,82122.0,0,1,1351.5,54.06,734,22,350,120.5,25,100.0,25,3,9,13,1,0,4,1,89,0.87,0.04,1
49,37697.0,1,2,84.0,14.0,34,6,21,11.0,4,8.0,6,2,1,3,0,0,8,6,82,0.39,0.16666666666666666,1
73,34074.0,2,3,255.0,28.333333333333332,135,1,41,10.0,1,67.0,9,3,3,3,1,0,9,6,69,0.96,0.5555555555555556,5
65,28520.0,2,3,43.0,10.75,11,0,10,0.0,2,20.0,4,1,1,2,0,0,7,6,55,1.04,0.25,1
70,62535.0,1,2,398.0,30.615384615384617,163,48,90,0.0,45,52.0,13,3,2,8,0,0,6,3,13,0.74,0.07692307692307693,1
48,36273.0,1,2,76.0,12.666666666666666,29,3,30,3.0,2,9.0,6,3,0,3,0,0,9,6,80,0.2,0.3333333333333333,2
61,63404.0,2,3,902.0,69.38461538461539,734,26,70,11.0,44,17.0,13,6,3,4,1,0,10,4,97,0.06,0.15384615384615385,2
44,75774.0,1,2,685.5,34.275,340,21,134,120.5,14,56.0,20,7,5,8,0,0,11,4,27,0.16,0.05,1
49,78416.0,1,2,1055.0,43.958333333333336,453,38,279,120.5,38,126.5,24,7,7,10,0,0,10,3,99,0.01,0.08333333333333333,2
51,75702.0,1,2,1823.5,65.125,1073,0,556,120.5,37,37.0,28,10,5,13,1,0,16,6,87,1.71,0.03571428571428571,1
74,59385.0,2,3,185.0,23.125,135,0,10,0.0,4,36.0,8,3,1,4,0,0,8,5,85,1.17,0.25,2
59,37070.0,2,3,433.0,30.928571428571427,231,7,137,4.0,15,39.0,14,5,1,8,0,1,12,7,30,1.28,0.6428571428571429,9
74,44689.0,2,3,34.0,8.5,18,0,5,0.0,0,11.0,4,1,1,2,1,0,8,7,82,0.47,0.5,2
67,53977.0,1,2,907.0,41.22727272727273,620,16,165,0.0,24,82.0,22,5,5,12,0,0,10,5,21,1.06,0.22727272727272727,5
59,7144.0,2,3,251.5,10.06,81,4,33,5.0,2,126.5,25,23,1,1,0,0,23,0,92,0.56,0.0,0
61,18701.0,2,3,44.0,7.333333333333333,12,4,2,10.0,6,10.0,6,2,0,4,0,0,7,5,95,1.07,0.6666666666666666,4
69,90369.0,0,1,1059.5,66.21875,292,51,556,120.5,23,17.0,16,4,6,6,0,1,5,1,2,0.17,0.0625,1
51,63159.0,0,1,1762.0,110.125,965,34,556,89.0,81,37.0,16,3,5,8,1,0,6,3,74,1.65,0.0625,1
59,37758.0,2,3,40.0,10.0,27,2,10,0.0,0,1.0,4,1,0,3,0,0,9,8,49,1.73,0.5,2
62,46757.0,1,2,1143.0,76.2,777,30,163,0.0,51,122.0,15,4,4,7,0,0,13,9,71,1.62,0.4,6
56,79734.0,0,1,914.0,70.3076923076923,572,8,232,23.0,62,17.0,13,4,3,6,1,0,5,1,72,0.0,0.07692307692307693,1
33,63207.0,0,1,1317.0,119.72727272727273,438,81,556,91.0,81,70.0,11,2,3,6,1,0,9,7,68,1.44,0.09090909090909091,1
71,72071.0,1,2,1228.0,72.23529411764706,531,69,300,120.5,81,126.5,17,5,4,8,0,0,7,2,4,1.37,0.17647058823529413,3
42,21840.0,1,2,27.0,6.75,17,0,9,0.0,0,1.0,4,1,0,3,0,0,10,9,80,0.94,0.25,1
43,58582.0,1,2,763.0,38.15,402,35,106,101.0,77,42.0,20,9,2,9,1,0,14,5,15,0.75,0.1,2
74,72282.0,0,1,1246.5,59.357142857142854,503,27,419,90.0,81,126.5,21,5,7,9,0,1,12,7,70,0.94,0.047619047619047616,1
69,50387.0,2,3,525.0,32.8125,369,9,87,12.0,14,34.0,16,6,2,8,0,0,11,5,91,0.83,0.1875,3
64,32583.0,2,3,9.0,3.0,5,0,3,0.0,0,1.0,3,1,0,2,0,0,8,7,10,0.04,0.3333333333333333,1
63,62568.0,1,2,953.0,73.3076923076923,362,17,398,80.0,35,61.0,13,5,3,5,1,0,9,4,99,0.23,0.23076923076923078,3
54,44635.0,2,3,68.0,13.6,56,0,9,0.0,0,3.0,5,2,0,3,0,0,9,7,25,0.71,0.4,2
54,33316.0,2,3,131.0,18.714285714285715,79,1,31,4.0,4,12.0,7,2,1,4,0,0,8,6,34,0.73,0.42857142857142855,3
57,63967.0,1,2,843.5,42.175,387,81,141,73.0,35,126.5,20,4,4,12,0,0,6,2,57,0.89,0.15,3
47,52513.0,0,1,936.5,40.71739130434783,367,17,241,104.0,81,126.5,23,9,5,9,0,0,16,7,84,1.82,0.08695652173913043,2
56,25293.0,1,2,37.0,9.25,15,0,11,0.0,2,9.0,4,1,1,2,0,0,9,8,51,0.79,0.25,1
60,54111.0,1,2,388.0,29.846153846153847,267,6,54,8.0,3,50.0,13,5,2,6,0,0,10,5,97,0.84,0.15384615384615385,2
39,78394.0,0,1,1152.0,76.8,298,27,556,120.5,24,126.5,15,4,6,5,0,1,6,2,13,1.37,0.06666666666666667,1
67,80739.0,0,1,1442.0,62.69565217391305,674,81,556,39.0,0,92.0,23,3,11,9,0,0,4,1,92,1.1,0.043478260869565216,1
50,22669.0,1,2,173.0,24.714285714285715,16,14,36,37.0,22,48.0,7,4,1,2,0,1,13,9,30,1.1,0.42857142857142855,3
38,29236.0,1,2,99.0,14.142857142857142,37,4,24,16.0,9,9.0,7,4,0,3,0,0,13,9,30,0.72,0.2857142857142857,2
66,44911.0,1,2,215.0,23.88888888888889,159,0,22,2.0,1,31.0,9,4,1,4,0,0,11,7,11,1.29,0.3333333333333333,3
63,54693.0,1,2,929.0,40.391304347826086,686,17,142,23.0,26,35.0,23,6,4,13,0,0,12,6,72,1.36,0.34782608695652173,8
51,48186.0,1,2,219.0,24.333333333333332,97,3,66,12.0,7,34.0,9,4,1,4,0,0,11,7,39,0.28,0.3333333333333333,3
48,54809.0,2,3,174.0,21.75,63,6,57,13.0,13,22.0,8,2,1,5,0,1,6,4,0,0.8,0.5,4
47,41580.0,2,3,92.0,15.333333333333334,56,5,24,4.0,0,3.0,6,2,1,3,0,0,7,5,15,1.55,0.5,3
55,80336.0,0,1,951.5,39.645833333333336,209,19,456,120.5,81,66.0,24,2,9,13,0,0,3,1,12,0.8,0.041666666666666664,1
68,47743.0,1,2,275.0,25.0,198,2,43,0.0,12,20.0,11,4,1,6,1,0,10,6,56,1.27,0.2727272727272727,3
70,62972.0,1,2,521.5,37.25,313,15,47,20.0,0,126.5,14,7,4,3,0,0,13,6,39,1.9,0.14285714285714285,2
71,57333.0,1,2,1612.5,73.29545454545455,941,14,397,76.0,58,126.5,22,8,5,9,0,1,14,6,55,1.77,0.5,11
43,32313.0,1,2,159.0,19.875,86,4,56,2.0,4,7.0,8,4,0,4,0,0,13,9,60,1.38,0.375,3
72,84953.0,0,1,978.0,57.529411764705884,167,48,556,63.0,72,72.0,17,3,10,4,3,1,5,2,73,1.07,0.058823529411764705,1
57,27071.0,1,2,35.0,7.0,8,3,19,0.0,2,3.0,5,2,0,3,0,0,8,6,90,0.18,0.4,2
68,68148.0,0,1,1042.0,74.42857142857143,389,66,408,37.0,57,85.0,14,4,4,6,0,0,6,2,86,0.83,0.07142857142857142,1
60,65735.0,2,3,395.0,28.214285714285715,239,7,119,4.0,15,11.0,14,6,2,6,0,0,13,7,37,0.56,0.35714285714285715,5
50,86836.0,0,1,557.0,25.318181818181817,179,21,273,0.0,21,63.0,22,6,10,6,3,1,11,5,7,1.79,0.045454545454545456,1
62,4023.0,2,3,9.0,0.0,5,0,1,1.0,1,1.0,0,0,0,0,0,0,19,19,29,0.02,0.0,15
35,30093.0,0,1,69.0,13.8,2,6,28,13.0,4,16.0,5,2,0,3,0,0,9,7,19,0.97,0.2,1
59,57705.0,1,2,486.0,32.4,383,0,53,6.0,4,40.0,15,8,1,6,0,0,14,6,14,0.46,0.2,3
37,25008.0,1,2,34.0,8.5,2,8,8,6.0,1,9.0,4,1,0,3,0,0,9,8,72,0.4,0.5,2
30,83257.0,0,1,1305.0,48.333333333333336,536,27,556,38.0,81,67.0,27,5,10,12,2,1,11,6,56,1.78,0.037037037037037035,1
50,22280.0,1,2,13.0,4.333333333333333,2,1,4,3.0,1,2.0,3,1,0,2,0,0,9,8,85,1.11,0.3333333333333333,1
47,72159.0,0,1,1058.0,52.9,322,53,556,34.0,40,53.0,20,4,6,10,0,0,6,2,62,1.66,0.05,1
64,64260.0,0,1,1226.0,94.3076923076923,539,81,556,20.0,0,30.0,13,4,5,4,0,1,7,3,1,1.46,0.07692307692307693,1
41,82733.0,0,1,1323.0,69.63157894736842,712,50,420,65.0,38,38.0,19,8,4,7,0,1,12,4,28,0.8,0.05263157894736842,1
54,74290.0,1,2,1217.0,43.464285714285715,1121,0,72,0.0,12,12.0,28,10,8,10,2,0,16,6,70,0.88,0.14285714285714285,4
74,58217.0,3,4,103.0,17.166666666666668,68,1,13,3.0,5,13.0,6,2,0,4,0,0,8,6,84,1.61,0.16666666666666666,1
49,21024.0,0,1,84.0,14.0,36,4,18,6.0,2,18.0,6,2,0,4,0,0,9,7,89,0.99,0.16666666666666666,1
53,70116.0,0,1,1489.0,67.68181818181819,707,44,556,95.0,58,29.0,22,2,8,12,0,0,3,1,73,1.42,0.045454545454545456,1
40,54006.0,1,2,581.0,36.3125,174,77,203,6.0,24,97.0,16,8,1,7,0,0,15,7,42,1.78,0.125,2
59,69063.0,1,2,928.0,71.38461538461539,666,35,124,69.0,8,26.0,13,5,3,5,0,0,8,3,16,1.64,0.07692307692307693,1
50,11448.0,0,1,14.0,4.666666666666667,0,0,0,6.0,2,6.0,3,1,0,2,0,0,7,6,16,0.54,0.3333333333333333,1
46,61825.0,1,2,424.0,30.285714285714285,162,50,100,55.0,30,27.0,14,4,2,8,0,0,8,4,56,0.89,0.07142857142857142,1
54,70886.0,1,2,953.0,73.3076923076923,407,70,239,103.0,81,53.0,13,5,4,4,0,0,7,2,65,0.71,0.07692307692307693,1
43,69109.0,0,1,1551.5,81.65789473684211,823,25,459,120.5,29,95.0,19,6,6,7,1,1,10,4,10,1.63,0.05263157894736842,1
52,60208.0,2,3,656.0,36.44444444444444,488,23,71,15.0,0,59.0,18,8,3,7,1,1,15,7,13,1.72,0.6111111111111112,11
57,32889.0,2,3,55.0,9.166666666666666,28,0,13,4.0,2,8.0,6,2,1,3,0,0,7,5,78,0.81,0.5,3
41,34738.0,1,2,20.0,5.0,3,2,10,3.0,0,2.0,4,1,0,3,0,0,7,6,51,0.13,0.25,1
54,30538.0,1,2,367.0,28.23076923076923,284,0,52,8.0,3,20.0,13,9,0,4,0,0,19,10,27,1.74,0.3076923076923077,4
48,82326.0,0,1,1903.0,90.61904761904762,938,81,556,120.5,81,126.5,21,5,10,6,3,1,7,2,30,0.3,0.047619047619047616,1
58,26642.0,1,2,42.0,8.4,13,2,15,2.0,2,8.0,5,2,0,3,0,0,8,6,71,0.33,0.4,2
61,69932.0,1,2,904.5,37.6875,412,81,153,120.5,81,57.0,24,7,6,11,0,0,11,4,97,1.05,0.08333333333333333,2
53,44503.0,2,3,48.0,9.6,31,1,8,0.0,0,8.0,5,2,0,3,0,0,8,6,83,0.2,0.4,2
77,60200.0,1,2,685.0,36.05263157894737,502,19,132,0.0,6,26.0,19,6,2,11,0,0,12,6,3,1.49,0.3157894736842105,6
73,49638.0,1,2,39.0,9.75,18,10,3,3.0,5,0.0,4,1,0,3,0,0,3,2,71,0.19,0.25,1
38,23830.0,0,1,43.0,10.75,1,8,6,4.0,8,16.0,4,1,0,3,0,0,8,7,3,0.39,0.25,1
66,33051.0,0,1,729.5,40.52777777777778,100,71,243,108.0,81,126.5,18,9,1,8,0,1,18,9,15,1.87,0.16666666666666666,3
67,72905.0,0,1,1261.0,66.36842105263158,407,81,445,120.5,81,126.5,19,3,7,9,1,0,4,1,52,0.44,0.05263157894736842,1
74,69702.0,1,2,1039.0,43.291666666666664,664,9,240,50.0,19,57.0,24,7,7,10,0,0,11,4,8,1.36,0.08333333333333333,2
50,70300.0,1,2,1596.0,69.3913043478261,1045,61,338,60.0,46,46.0,23,5,5,13,0,0,13,8,89,0.96,0.13043478260869565,3
41,70643.0,0,1,1740.0,102.3529411764706,1218,81,304,23.0,81,33.0,17,5,8,4,0,1,11,6,66,1.7,0.058823529411764705,1
56,30396.0,1,2,34.0,8.5,15,0,6,0.0,1,12.0,4,1,1,2,1,1,8,7,22,0.16,0.5,2
57,50616.0,1,2,149.0,18.625,128,0,16,0.0,1,4.0,8,4,0,4,0,0,11,7,56,0.2,0.25,2
56,62772.0,1,2,946.0,43.0,581,49,157,43.0,8,108.0,22,5,6,11,1,0,7,2,74,1.11,0.045454545454545456,1
40,30298.0,0,1,28.0,5.6,6,3,12,6.0,1,0.0,5,1,1,3,0,0,4,3,48,0.11,0.2,1
41,52413.0,1,2,450.0,30.0,185,8,133,56.0,56,12.0,15,7,1,7,0,0,14,7,67,1.65,0.13333333333333333,2
68,44155.0,2,3,46.0,11.5,22,1,9,0.0,0,14.0,4,1,1,2,0,0,5,4,24,0.44,0.25,1
54,86979.0,0,1,1402.0,93.46666666666667,584,81,556,65.0,81,35.0,15,5,5,5,1,1,7,2,67,0.64,0.06666666666666667,1
50,76532.0,2,3,763.0,36.333333333333336,355,30,177,90.0,81,30.0,21,9,5,7,0,0,14,5,38,0.8,0.19047619047619047,4
43,42081.0,1,2,382.0,29.384615384615383,175,10,110,54.0,6,27.0,13,6,3,4,1,0,12,6,86,1.34,0.15384615384615385,2
37,67546.0,0,1,1786.0,94.0,864,81,556,120.5,38,126.5,19,4,10,5,0,0,7,3,90,1.83,0.05263157894736842,1
36,88420.0,0,1,1900.5,100.02631578947368,957,81,556,99.0,81,126.5,19,4,7,8,3,0,5,1,87,0.16,0.05263157894736842,1
40,31158.0,1,2,72.0,14.4,25,6,16,20.0,0,5.0,5,2,0,3,0,0,10,8,62,1.42,0.4,2
57,61671.0,1,2,732.0,36.6,641,7,56,0.0,0,28.0,20,10,4,6,2,0,18,8,23,0.07,0.4,8
51,69719.0,0,1,739.5,73.95,273,81,208,120.5,14,43.0,10,2,3,5,0,0,3,1,99,0.09,0.1,1
76,49160.0,1,2,236.0,23.6,122,21,43,25.0,10,15.0,10,3,1,6,0,0,9,6,29,0.69,0.2,2
47,24882.0,1,2,80.0,20.0,1,4,10,29.0,0,36.0,4,1,1,2,1,0,7,6,52,1.8,0.25,1
71,90933.0,0,1,1685.0,120.35714285714286,1020,31,430,62.0,63,79.0,14,4,6,4,1,0,5,1,90,0.25,0.07142857142857142,1
80,113734.0,0,1,96.0,3.5555555555555554,6,2,3,1.0,81,3.0,27,27,0,0,0,0,28,1,9,0.09,0.0,0
75,59292.0,1,2,507.0,31.6875,378,14,68,19.0,14,14.0,16,3,5,8,0,0,6,3,71,1.04,0.125,2
61,45759.0,2,3,68.0,13.6,42,1,18,3.0,0,4.0,5,2,0,3,0,0,9,7,13,1.34,0.4,2
42,22148.0,0,1,49.0,12.25,15,5,14,0.0,4,11.0,4,1,0,3,0,0,8,7,16,0.21,0.25,1
38,73395.0,0,1,397.0,28.357142857142858,272,7,80,20.0,7,11.0,14,4,4,6,0,0,6,2,94,0.28,0.07142857142857142,1
54,29819.0,1,2,39.0,6.5,9,1,24,2.0,1,2.0,6,3,0,3,0,0,9,6,77,0.68,0.5,3
57,45688.0,1,2,306.0,25.5,279,0,18,0.0,0,9.0,12,3,1,8,1,0,7,4,20,0.42,0.16666666666666666,2
71,62820.0,0,1,958.5,73.73076923076923,398,61,265,120.5,61,53.0,13,3,4,6,0,0,4,1,51,1.13,0.07692307692307693,1
54,60491.0,1,2,1028.0,42.833333333333336,637,47,237,12.0,19,76.0,24,6,11,7,0,0,11,5,81,0.81,0.16666666666666666,4
39,33235.0,1,2,70.0,11.666666666666666,45,0,16,2.0,1,6.0,6,3,0,3,0,0,10,7,71,0.39,0.16666666666666666,1
66,35701.0,0,1,46.0,11.5,21,1,9,7.0,3,5.0,4,1,0,3,0,0,7,6,36,1.28,0.25,1
45,31535.0,1,2,51.0,12.75,15,4,13,0.0,0,19.0,4,1,1,2,1,0,8,7,95,0.76,0.25,1
65,92556.0,0,1,1097.5,52.26190476190476,493,81,352,120.5,23,28.0,21,3,5,13,0,0,3,0,32,0.19,0.0,0
55,67384.0,1,2,1452.5,72.625,957,40,175,120.5,53,107.0,20,7,8,5,1,0,12,5,32,1.63,0.1,2
54,80573.0,0,1,1496.0,65.04347826086956,829,81,430,60.0,81,15.0,23,4,6,13,0,0,6,2,85,1.71,0.043478260869565216,1
58,77870.0,1,2,1808.5,120.56666666666666,1017,50,500,65.0,50,126.5,15,5,5,5,2,1,13,8,93,1.85,0.2,3
62,52278.0,1,2,1150.5,46.02,953,0,71,0.0,0,126.5,25,10,5,10,0,0,18,8,24,1.42,0.24,6
57,57107.0,1,2,405.5,25.34375,159,0,120,0.0,0,126.5,16,4,4,8,2,1,12,8,44,1.85,0.4375,7
35,18929.0,0,1,85.0,17.0,32,0,8,23.0,4,18.0,5,1,0,4,0,0,7,6,15,1.36,0.2,1
44,36038.0,1,2,47.0,7.833333333333333,23,0,15,0.0,2,7.0,6,3,0,3,0,0,9,6,82,1.08,0.3333333333333333,2
49,20180.0,0,1,137.0,19.571428571428573,18,42,24,15.0,20,18.0,7,2,1,4,0,0,9,7,27,1.35,0.14285714285714285,1
60,34230.0,2,3,21.0,7.0,15,0,4,0.0,0,2.0,3,1,0,2,0,0,8,7,72,1.51,0.3333333333333333,1
48,31878.0,1,2,70.0,14.0,23,4,5,10.0,5,23.0,5,1,0,4,0,0,4,3,7,0.02,0.2,1
53,70932.0,1,2,634.5,31.725,200,81,100,46.0,81,126.5,20,6,2,12,0,0,9,3,57,0.44,0.1,2
69,91249.0,0,1,1549.0,70.4090909090909,1224,27,119,71.0,81,27.0,22,7,9,6,4,1,11,4,84,1.69,0.0,0
82,77598.0,0,1,1726.5,69.06,1193,33,281,120.5,66,33.0,25,7,5,13,1,0,10,3,53,0.74,0.04,1
66,80982.0,2,3,1135.0,42.03703703703704,505,81,401,104.0,22,22.0,27,11,5,11,0,0,16,5,48,1.47,0.1111111111111111,3
48,22701.0,1,2,24.0,6.0,2,4,9,0.0,4,5.0,4,1,0,3,0,0,6,5,2,0.81,0.25,1
56,55212.0,1,2,1182.0,69.52941176470588,1103,0,45,0.0,0,34.0,17,4,2,11,2,0,12,8,65,1.6,0.17647058823529413,3
55,70617.0,0,1,1083.0,83.3076923076923,353,61,556,40.0,46,27.0,13,3,3,7,0,0,5,2,45,1.02,0.07692307692307693,1
68,64849.0,0,1,1333.0,74.05555555555556,652,48,350,94.0,81,108.0,18,9,3,6,0,1,14,5,42,1.62,0.05555555555555555,1
60,62694.0,2,3,739.0,38.89473684210526,379,6,157,25.0,81,91.0,19,9,3,7,0,0,16,7,29,1.03,0.2631578947368421,5
51,61917.0,2,3,91.0,15.166666666666666,46,4,36,2.0,2,1.0,6,2,0,4,0,0,7,5,83,0.61,0.16666666666666666,1
78,67472.0,1,2,414.0,31.846153846153847,162,31,127,8.0,17,69.0,13,4,2,7,0,0,7,3,93,0.75,0.15384615384615385,2
43,21059.0,1,2,44.0,7.333333333333333,8,3,19,3.0,3,8.0,6,3,0,3,0,0,9,6,40,0.47,0.5,3
57,29543.0,2,3,63.0,10.5,17,3,18,3.0,4,18.0,6,3,1,2,0,0,10,7,47,0.24,0.3333333333333333,2
74,75903.0,1,2,864.5,41.166666666666664,340,81,185,120.5,38,100.0,21,6,6,9,0,0,9,3,50,1.22,0.09523809523809523,2
50,34984.0,2,3,38.0,9.5,8,4,15,3.0,5,3.0,4,1,0,3,0,0,8,7,40,1.81,0.5,2
69,54998.0,1,2,455.0,30.333333333333332,154,22,202,39.0,30,8.0,15,4,2,9,0,1,8,4,3,1.3,0.3333333333333333,5
76,54356.0,1,2,775.0,36.904761904761905,710,15,30,20.0,0,0.0,21,11,2,8,0,1,19,8,62,1.61,0.14285714285714285,3
66,34242.0,1,2,15.0,5.0,8,2,4,0.0,0,1.0,3,0,0,3,0,0,5,5,25,0.27,0.3333333333333333,1
52,25410.0,1,2,38.0,7.6,2,2,4,13.0,13,4.0,5,1,0,4,0,0,5,4,48,0.83,0.2,1
41,73356.0,0,1,1512.0,72.0,1050,14,322,0.0,14,112.0,21,5,11,5,3,1,7,2,56,0.39,0.047619047619047616,1
75,28320.0,1,2,43.0,10.75,19,1,14,3.0,2,4.0,4,1,0,3,0,0,9,8,68,1.45,0.25,1
48,23763.0,1,2,42.0,10.5,22,0,6,6.0,2,6.0,4,1,0,3,0,0,8,7,64,1.89,0.25,1
41,72570.0,0,1,899.0,40.86363636363637,274,81,216,120.5,81,126.5,22,4,6,12,0,0,5,1,67,0.18,0.045454545454545456,1
49,34529.0,1,2,162.0,23.142857142857142,68,6,38,3.0,6,41.0,7,2,2,3,0,0,9,7,94,1.79,0.2857142857142857,2
74,70792.0,0,1,1174.0,69.05882352941177,344,45,556,104.0,11,114.0,17,3,4,10,0,0,6,3,82,1.39,0.11764705882352941,2
43,63211.0,0,1,958.0,53.22222222222222,145,81,459,120.5,26,126.5,18,3,8,7,0,1,5,2,3,1.65,0.1111111111111111,2
51,83891.0,1,2,812.0,38.666666666666664,217,38,350,111.0,81,15.0,21,4,7,10,0,0,5,1,24,0.02,0.047619047619047616,1
57,36065.0,2,3,74.0,12.333333333333334,18,7,34,10.0,2,3.0,6,3,0,3,0,0,11,8,54,1.25,0.5,3
71,39898.0,1,2,134.0,19.142857142857142,69,8,26,12.0,7,12.0,7,3,0,4,0,0,10,7,20,1.37,0.2857142857142857,2
85,51141.0,0,1,157.0,19.625,144,0,7,0.0,0,6.0,8,3,1,4,0,0,8,5,96,0.97,0.125,1
49,56939.0,1,2,561.0,35.0625,256,34,103,90.0,29,49.0,16,3,3,10,0,0,6,3,19,0.78,0.125,2
74,80872.0,0,1,1325.0,73.61111111111111,483,72,556,94.0,12,108.0,18,4,4,10,0,0,5,1,60,0.13,0.05555555555555555,1
49,72335.0,0,1,1910.0,86.81818181818181,1224,81,556,28.0,21,0.0,22,10,4,8,0,1,18,8,2,1.88,0.045454545454545456,1
61,61798.0,0,1,463.0,30.866666666666667,338,4,89,11.0,8,13.0,15,4,2,9,0,0,8,4,13,0.6,0.06666666666666667,1
75,76842.0,0,1,1130.0,70.625,605,10,345,84.0,54,32.0,16,1,8,7,0,0,1,0,37,0.16,0.0625,1
49,29478.0,1,2,20.0,5.0,8,0,7,3.0,1,1.0,4,1,0,3,0,0,7,6,59,0.45,0.25,1
69,46998.0,1,2,377.0,29.0,172,41,86,45.0,6,27.0,13,5,3,5,1,0,12,7,55,1.68,0.38461538461538464,5
35,96843.0,0,1,1149.0,42.55555555555556,448,71,556,40.0,17,17.0,27,6,11,10,1,1,8,2,60,1.18,0.037037037037037035,1
75,56551.0,2,3,138.0,19.714285714285715,67,4,32,17.0,2,16.0,7,2,1,4,0,0,6,4,48,0.15,0.42857142857142855,3
60,70053.0,1,2,914.0,39.73913043478261,512,53,98,81.0,81,89.0,23,8,5,10,0,0,13,5,38,0.99,0.13043478260869565,3
63,71670.0,0,1,1494.5,106.75,1224,16,128,0.0,0,126.5,14,5,3,6,3,1,11,6,8,0.97,0.07142857142857142,1
47,44359.0,2,3,45.0,7.5,20,0,14,7.0,3,1.0,6,2,0,4,0,0,5,3,19,0.03,0.5,3
73,40887.0,2,3,161.0,23.0,50,4,44,10.0,10,43.0,7,3,1,3,0,1,12,9,32,1.15,0.42857142857142855,3
59,48877.0,1,2,144.0,20.571428571428573,102,1,15,2.0,0,24.0,7,3,0,4,0,0,10,7,27,0.48,0.14285714285714285,1
78,74485.0,0,1,1354.5,54.18,499,81,556,120.5,49,49.0,25,6,7,12,0,0,9,3,58,0.85,0.04,1
53,64474.0,1,2,818.0,40.9,381,35,172,56.0,81,93.0,20,8,2,10,0,0,13,5,59,0.68,0.1,2
